Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,1.0800000429153442,0.8799999952316284,0.8799999952316284,1.0499999523162842,447600,1.0499999523162842
2020-01-03,1.0,0.9300000071525574,0.9900000095367432,0.9599999785423279,128000,0.9599999785423279
2020-01-06,1.059999942779541,0.9599999785423279,0.9599999785423279,0.9700000286102295,192100,0.9700000286102295
2020-01-07,1.1200000047683716,0.9800000190734863,0.9800000190734863,1.090000033378601,1039100,1.090000033378601
2020-01-08,1.1299999952316284,0.9200000166893005,1.1299999952316284,0.949999988079071,487700,0.949999988079071
2020-01-09,0.949999988079071,0.8999999761581421,0.8999999761581421,0.9300000071525574,129500,0.9300000071525574
2020-01-10,0.9900000095367432,0.9200000166893005,0.9599999785423279,0.9300000071525574,186400,0.9300000071525574
2020-01-13,0.9599999785423279,0.8999999761581421,0.9300000071525574,0.9100000262260437,92500,0.9100000262260437
2020-01-14,1.0299999713897705,0.949999988079071,0.949999988079071,0.9900000095367432,346300,0.9900000095367432
2020-01-15,1.0499999523162842,0.9700000286102295,1.0499999523162842,0.9900000095367432,107100,0.9900000095367432
2020-01-16,1.0399999618530273,0.9399999976158142,0.9900000095367432,1.0199999809265137,138100,1.0199999809265137
2020-01-17,1.0399999618530273,0.9900000095367432,0.9900000095367432,1.0299999713897705,139900,1.0299999713897705
2020-01-21,1.0399999618530273,0.9700000286102295,1.0199999809265137,0.9800000190734863,138100,0.9800000190734863
2020-01-22,1.0099999904632568,0.9700000286102295,0.9700000286102295,0.9800000190734863,55000,0.9800000190734863
2020-01-23,0.9700000286102295,0.9399999976158142,0.9700000286102295,0.9399999976158142,78000,0.9399999976158142
2020-01-24,0.949999988079071,0.9200000166893005,0.9399999976158142,0.9300000071525574,91100,0.9300000071525574
2020-01-27,1.0,0.9100000262260437,0.9100000262260437,0.949999988079071,102800,0.949999988079071
2020-01-28,1.1200000047683716,0.9700000286102295,0.9700000286102295,1.0099999904632568,510700,1.0099999904632568
2020-01-29,1.0399999618530273,0.9700000286102295,1.0399999618530273,0.9900000095367432,85200,0.9900000095367432
2020-01-30,1.100000023841858,0.9599999785423279,0.9900000095367432,1.0700000524520874,238100,1.0700000524520874
2020-01-31,1.100000023841858,0.9900000095367432,1.100000023841858,1.0399999618530273,163500,1.0399999618530273
2020-02-03,1.059999942779541,1.0,1.0399999618530273,1.0199999809265137,102900,1.0199999809265137
2020-02-04,1.0499999523162842,0.9900000095367432,1.0499999523162842,1.0199999809265137,63300,1.0199999809265137
2020-02-05,1.1699999570846558,1.0499999523162842,1.0499999523162842,1.149999976158142,433700,1.149999976158142
2020-02-06,1.2000000476837158,1.0800000429153442,1.1799999475479126,1.1100000143051147,259200,1.1100000143051147
2020-02-07,1.2000000476837158,1.100000023841858,1.100000023841858,1.1399999856948853,96100,1.1399999856948853
2020-02-10,1.2200000286102295,1.0800000429153442,1.2000000476837158,1.1100000143051147,199700,1.1100000143051147
2020-02-11,1.2799999713897705,1.100000023841858,1.1100000143051147,1.1799999475479126,415300,1.1799999475479126
2020-02-12,1.350000023841858,1.2200000286102295,1.2200000286102295,1.2599999904632568,449400,1.2599999904632568
2020-02-13,1.340000033378601,1.2200000286102295,1.2699999809265137,1.25,128800,1.25
2020-02-14,1.2999999523162842,1.2400000095367432,1.25,1.25,92800,1.25
2020-02-18,1.2200000286102295,1.059999942779541,1.1799999475479126,1.1100000143051147,303000,1.1100000143051147
2020-02-19,1.190000057220459,1.0099999904632568,1.190000057220459,1.0700000524520874,224400,1.0700000524520874
2020-02-20,1.0499999523162842,1.0,1.0399999618530273,1.0399999618530273,101500,1.0399999618530273
2020-02-21,1.0499999523162842,1.0,1.0099999904632568,1.0299999713897705,86600,1.0299999713897705
2020-02-24,1.0399999618530273,0.9599999785423279,1.0099999904632568,0.9800000190734863,150400,0.9800000190734863
2020-02-25,1.0,0.949999988079071,0.9800000190734863,0.949999988079071,48900,0.949999988079071
2020-02-26,0.9900000095367432,0.949999988079071,0.949999988079071,0.9599999785423279,113700,0.9599999785423279
2020-02-27,0.9599999785423279,0.800000011920929,0.9599999785423279,0.9300000071525574,197500,0.9300000071525574
2020-02-28,0.8999999761581421,0.8299999833106995,0.8500000238418579,0.8600000143051147,141600,0.8600000143051147
2020-03-02,0.9200000166893005,0.8600000143051147,0.8700000047683716,0.8799999952316284,59800,0.8799999952316284
2020-03-03,0.9200000166893005,0.8500000238418579,0.9100000262260437,0.8999999761581421,81200,0.8999999761581421
2020-03-04,0.9100000262260437,0.8600000143051147,0.8999999761581421,0.9100000262260437,27800,0.9100000262260437
2020-03-05,0.949999988079071,0.8899999856948853,0.949999988079071,0.9100000262260437,59000,0.9100000262260437
2020-03-06,0.9300000071525574,0.8700000047683716,0.9200000166893005,0.8899999856948853,82000,0.8899999856948853
2020-03-09,0.7799999713897705,0.6299999952316284,0.7799999713897705,0.7200000286102295,161500,0.7200000286102295
2020-03-10,0.75,0.7200000286102295,0.7300000190734863,0.7400000095367432,52700,0.7400000095367432
2020-03-11,0.7799999713897705,0.699999988079071,0.7400000095367432,0.7200000286102295,60600,0.7200000286102295
2020-03-12,0.6899999976158142,0.5199999809265137,0.6899999976158142,0.5400000214576721,162500,0.5400000214576721
2020-03-13,0.6200000047683716,0.5299999713897705,0.6200000047683716,0.6000000238418579,89000,0.6000000238418579
2020-03-16,0.550000011920929,0.3499999940395355,0.3499999940395355,0.49000000953674316,136000,0.49000000953674316
2020-03-17,0.5199999809265137,0.47999998927116394,0.5099999904632568,0.47999998927116394,73700,0.47999998927116394
2020-03-18,0.5199999809265137,0.3799999952316284,0.49000000953674316,0.4000000059604645,49200,0.4000000059604645
2020-03-19,0.47999998927116394,0.4000000059604645,0.4000000059604645,0.47999998927116394,85800,0.47999998927116394
2020-03-20,0.5899999737739563,0.4399999976158142,0.46000000834465027,0.5199999809265137,115900,0.5199999809265137
2020-03-23,0.5600000023841858,0.44999998807907104,0.5299999713897705,0.44999998807907104,97300,0.44999998807907104
2020-03-24,0.5400000214576721,0.44999998807907104,0.47999998927116394,0.5199999809265137,136400,0.5199999809265137
2020-03-25,0.5299999713897705,0.49000000953674316,0.5299999713897705,0.5,88400,0.5
2020-03-26,0.5400000214576721,0.5,0.5099999904632568,0.5199999809265137,89600,0.5199999809265137
2020-03-27,0.5400000214576721,0.49000000953674316,0.5099999904632568,0.5,125400,0.5
2020-03-30,0.5299999713897705,0.46000000834465027,0.5299999713897705,0.49000000953674316,85100,0.49000000953674316
2020-03-31,0.5,0.4000000059604645,0.5,0.44999998807907104,99200,0.44999998807907104
2020-04-01,0.47999998927116394,0.38999998569488525,0.46000000834465027,0.4000000059604645,85200,0.4000000059604645
2020-04-02,0.46000000834465027,0.4099999964237213,0.4099999964237213,0.44999998807907104,208100,0.44999998807907104
2020-04-03,0.4699999988079071,0.4399999976158142,0.46000000834465027,0.46000000834465027,39700,0.46000000834465027
2020-04-06,0.5199999809265137,0.44999998807907104,0.5,0.5,914900,0.5
2020-04-07,0.5699999928474426,0.4699999988079071,0.5099999904632568,0.5,1044100,0.5
2020-04-08,0.5,0.4300000071525574,0.4699999988079071,0.47999998927116394,227100,0.47999998927116394
2020-04-09,0.49000000953674316,0.4399999976158142,0.47999998927116394,0.46000000834465027,154300,0.46000000834465027
2020-04-13,0.46000000834465027,0.4300000071525574,0.46000000834465027,0.4399999976158142,128200,0.4399999976158142
2020-04-14,0.4699999988079071,0.4000000059604645,0.44999998807907104,0.44999998807907104,157800,0.44999998807907104
2020-04-15,0.46000000834465027,0.4099999964237213,0.44999998807907104,0.44999998807907104,173500,0.44999998807907104
2020-04-16,0.49000000953674316,0.41999998688697815,0.44999998807907104,0.4300000071525574,835600,0.4300000071525574
2020-04-17,0.46000000834465027,0.41999998688697815,0.46000000834465027,0.4300000071525574,219900,0.4300000071525574
2020-04-20,0.4399999976158142,0.41999998688697815,0.41999998688697815,0.4300000071525574,175500,0.4300000071525574
2020-04-21,0.44999998807907104,0.3799999952316284,0.4300000071525574,0.41999998688697815,342700,0.41999998688697815
2020-04-22,0.4300000071525574,0.4000000059604645,0.4300000071525574,0.41999998688697815,109800,0.41999998688697815
2020-04-23,0.5,0.4000000059604645,0.4300000071525574,0.5,3280300,0.5
2020-04-24,0.47999998927116394,0.4300000071525574,0.47999998927116394,0.4699999988079071,661200,0.4699999988079071
2020-04-27,0.5099999904632568,0.44999998807907104,0.5099999904632568,0.46000000834465027,581400,0.46000000834465027
2020-04-28,0.4699999988079071,0.4300000071525574,0.46000000834465027,0.4399999976158142,313900,0.4399999976158142
